Area_sqft,Bedrooms,Age_of_Home,Price
1947,5,45,343789.0
1999,3,88,266908.0
1550,3,77,213723.0
3061,1,66,381639.0
2388,4,45,382680.0
3011,1,77,316584.0
3354,1,66,415573.0
3371,4,41,534090.0
862,2,63,57950.0
3954,3,72,566090.0
3298,1,52,443415.0
1024,3,70,169307.0
3953,4,89,626846.0
3755,2,6,594371.0
1717,5,6,361657.0
1985,2,35,332048.0
2603,4,12,455886.0
1753,2,66,236371.0
3036,5,19,490792.0
3599,1,72,488945.0
2355,2,52,369152.0
1221,4,85,127615.0
2483,2,51,301470.0
1707,5,96,279666.0
1948,4,60,290701.0
1898,2,86,198082.0
2588,4,86,367905.0
2007,5,89,277856.0
1503,1,95,100397.0
2807,5,60,403309.0
2988,1,55,456325.0
1425,3,91,214547.0
1355,5,93,184175.0
583,1,39,139187.0
2593,3,80,392804.0
2987,3,62,432176.0
2042,3,56,367207.0
1485,4,81,144219.0
2368,5,88,343347.0
635,5,3,244450.0
1706,5,25,315677.0
2232,5,94,357210.0
1695,4,61,231627.0
1408,5,75,201363.0
3408,1,53,479248.0
3335,3,61,506910.0
1089,4,17,229207.0
2451,4,9,424450.0
1455,5,35,248370.0
3237,3,1,615251.0
3086,1,59,422612.0
1643,3,88,234024.0
3852,2,46,592251.0
1831,3,72,234072.0
3255,1,31,472558.0
3848,1,68,492532.0
2053,1,50,291054.0
2842,4,66,422404.0
2306,4,80,378752.0
2600,2,76,290556.0
1305,3,66,191669.0
1955,5,91,360460.0
551,2,67,50000.0
3275,5,81,498912.0
571,5,55,109182.0
527,2,98,50000.0
968,3,13,129580.0
1263,5,15,235401.0
3433,4,75,475257.0
3459,4,74,536515.0
3094,2,65,420725.0
1924,5,32,331156.0
2748,2,12,450097.0
1319,4,29,249802.0
1989,2,25,302534.0
2175,5,81,314150.0
1059,5,12,217329.0
878,4,67,174156.0
2418,1,32,389181.0
3748,1,14,526071.0
1575,3,16,265391.0
578,4,5,174299.0
1908,3,4,314420.0
1333,4,32,263853.0
1531,5,53,272608.0
3785,4,15,654762.0
2572,2,45,441363.0
949,3,23,124692.0
3315,4,4,616392.0
3302,3,66,460402.0
2492,4,98,357334.0
1984,1,90,226466.0
2745,3,75,424201.0
3665,5,49,594180.0
2242,5,40,365067.0
2470,4,88,353619.0
2984,5,54,534792.0
2050,5,80,323414.0
1189,3,19,199828.0
2490,4,91,341097.0
1901,3,49,295328.0
1086,4,34,207069.0
2651,5,49,439691.0
2329,4,78,366684.0
2485,4,32,476569.0
1126,2,66,159683.0
2531,4,70,395822.0
3610,2,9,603185.0
3005,3,89,424837.0
863,2,40,127303.0
2682,3,39,399619.0
873,4,5,189064.0
3803,3,32,593182.0
2586,5,15,480171.0
2487,4,23,461101.0
3366,2,93,431609.0
2594,1,59,329337.0
2583,4,73,389544.0
2642,5,10,498671.0
3532,3,43,522312.0
1884,2,85,200552.0
2048,2,2,365638.0
1669,5,37,303795.0
2440,5,39,456101.0
867,4,86,116713.0
564,1,18,82391.0
3799,1,39,509213.0
1253,3,52,187341.0
2043,2,76,227317.0
2535,4,35,381328.0
3363,2,66,512103.0
2376,4,85,321338.0
2078,5,88,334395.0
1255,3,19,193751.0
2728,5,27,457004.0
2024,2,56,253914.0
1096,3,2,244100.0
3726,4,85,551827.0
3334,4,36,498724.0
3174,3,17,474766.0
2334,5,83,366486.0
3670,3,45,597301.0
3163,5,4,608964.0
1895,3,72,236072.0
2086,5,92,291030.0
3933,1,80,529694.0
611,3,75,79525.0
952,5,56,183111.0
3303,2,25,494538.0
3740,2,32,576859.0
3131,3,96,419373.0
2686,3,35,426936.0
2371,4,92,352046.0
2778,5,21,524869.0
1762,3,81,237564.0
3531,2,16,559334.0
752,2,43,96513.0
2504,2,51,358355.0
1959,5,87,312230.0
2442,1,21,375927.0
3108,3,68,428324.0
3993,1,0,601076.0
1826,5,82,256688.0
2619,3,29,452520.0
3834,4,38,559697.0
2357,3,78,279286.0
2769,3,34,416108.0
1600,3,68,241012.0
561,3,69,53329.0
1994,3,88,228698.0
1680,5,10,350648.0
1305,3,50,207943.0
2672,5,62,449999.0
3288,3,85,492098.0
2375,3,33,413594.0
2708,5,54,458060.0
1040,3,77,121074.0
1125,2,72,135274.0
2114,3,19,342005.0
605,4,79,102680.0
1654,5,57,264801.0
3928,3,80,530479.0
2208,3,16,400510.0
3323,5,33,515615.0
2408,1,74,274468.0
2549,2,98,322765.0
2780,2,61,381212.0
868,3,33,146772.0
1774,5,99,215784.0
1445,4,71,182427.0
3679,3,18,584779.0
3847,2,96,456790.0
2727,3,86,365568.0
792,5,65,174891.0
1083,4,71,188694.0
3342,1,92,426900.0
2722,4,41,444849.0
2670,3,50,398024.0
2774,2,70,373793.0
2991,5,48,465574.0
2975,3,28,455692.0
3654,1,94,410131.0
1264,5,29,280061.0
3179,5,98,456134.0
2612,5,24,517132.0
1804,3,67,234225.0
1914,1,61,233669.0
927,3,37,173752.0
3165,5,16,566901.0
3472,5,73,531000.0
2514,2,0,465051.0
3359,4,17,538348.0
606,3,62,93676.0
1158,1,45,127943.0
3833,5,18,649610.0
1682,3,49,260478.0
2812,4,95,384401.0
1725,3,53,250663.0
654,4,30,100642.0
3584,3,96,506573.0
3868,2,85,476512.0
1395,3,64,231021.0
2021,2,45,286310.0
2120,4,34,382174.0
1492,5,48,200727.0
2792,5,80,421775.0
1823,3,33,293495.0
1885,1,28,245318.0
3925,3,5,665980.0
2933,2,0,463188.0
3306,2,54,447395.0
3883,4,26,621537.0
2961,3,11,516735.0
1801,4,3,353883.0
3262,1,79,425024.0
1258,5,51,247920.0
1246,5,10,269113.0
1092,3,51,190550.0
3927,4,83,579596.0
2048,4,25,379719.0
3386,1,27,474508.0
515,4,71,74650.0
1492,2,65,211380.0
1568,2,89,217694.0
1844,2,26,313771.0
3198,3,96,454124.0
3897,2,54,517711.0
2695,2,70,352241.0
2902,5,53,488470.0
3807,3,45,540075.0
1202,2,35,190269.0
1112,1,20,152954.0
604,2,48,64609.0
1997,3,33,321900.0
895,4,86,121637.0
3153,5,33,555270.0
3791,5,39,589531.0
2510,3,6,457647.0
1350,2,89,154685.0
2488,1,51,324523.0
941,2,48,152125.0
2168,2,80,219152.0
1372,1,94,117951.0
1166,5,88,152593.0
1551,2,36,198100.0
3341,4,61,463427.0
3022,4,14,535448.0
1127,3,1,243193.0
3876,3,10,665360.0
1928,1,95,215157.0
3049,1,93,356935.0
847,3,16,249248.0
1763,2,87,230497.0
1517,5,44,240232.0
1069,4,67,156065.0
3242,1,60,441103.0
3908,3,45,584309.0
2573,4,31,490356.0
3980,1,18,586705.0
3648,1,66,476406.0
2452,2,3,426436.0
2764,1,24,409412.0
1851,5,72,284586.0
3384,1,20,568575.0
3321,5,86,541036.0
3594,2,92,426394.0
1169,5,93,219941.0
1217,4,88,151584.0
2857,1,92,372187.0
3146,3,97,474968.0
766,3,13,183600.0
1938,5,21,433941.0
3193,2,47,488155.0
3838,5,50,634568.0
1856,5,79,313882.0
1522,5,10,279158.0
2537,4,58,384824.0
2997,4,13,481814.0
1064,5,6,247055.0
1770,2,68,237391.0
1559,1,57,181036.0
1924,3,39,297487.0
527,4,92,50000.0
719,1,80,50000.0
905,4,93,154194.0
2137,4,24,355042.0
2298,4,77,321963.0
2818,5,41,480497.0
2259,5,85,347985.0
2174,4,43,350394.0
1291,4,4,226974.0
1462,3,27,263126.0
1809,1,75,258968.0
1333,1,99,156223.0
816,2,59,70076.0
1820,2,76,233868.0
2885,2,20,524644.0
1830,5,95,260389.0
3999,5,48,649892.0
850,3,55,76689.0
1010,5,56,215560.0
3072,2,84,408345.0
991,4,60,129893.0
2431,2,100,305453.0
2117,3,37,362493.0
2556,4,72,356189.0
2020,5,100,233158.0
2083,4,1,395423.0
3108,3,2,544575.0
2987,5,42,505656.0
2075,1,73,278391.0
3339,2,34,448680.0
2261,2,72,262312.0
2491,3,39,393500.0
3679,3,95,451127.0
1768,2,84,181665.0
3826,4,57,569688.0
2580,1,33,397898.0
1546,1,24,262291.0
3392,3,55,524513.0
3113,3,31,545986.0
548,4,100,84184.0
961,3,21,202650.0
3137,1,88,407750.0
835,2,64,70858.0
1881,1,99,141505.0
1645,4,20,281331.0
858,2,79,99147.0
2893,2,95,350551.0
692,1,20,118136.0
1939,2,27,243597.0
1900,2,18,319174.0
1255,3,13,206990.0
2184,2,86,242541.0
3717,4,23,659934.0
3025,2,19,535487.0
1327,3,31,189634.0
1389,5,73,213828.0
1152,5,51,207883.0
2955,4,64,468566.0
2833,4,94,378043.0
2421,2,51,317792.0
1350,2,100,131293.0
610,5,57,125529.0
1119,5,78,200279.0
1292,1,94,80528.0
2597,5,91,374205.0
3585,5,9,650266.0
1657,4,69,243926.0
1087,1,14,115880.0
3143,1,46,484998.0
3914,2,90,516570.0
3217,2,9,509755.0
1809,1,20,343167.0
2457,1,18,430330.0
2861,2,67,417249.0
3153,4,21,495163.0
796,4,62,166256.0
2129,4,37,301803.0
1068,4,14,227478.0
1687,2,69,196321.0
1331,3,74,149802.0
1109,5,43,221705.0
515,5,29,160841.0
3915,5,23,683241.0
3649,5,85,542906.0
1869,2,93,202448.0
571,3,45,117274.0
769,2,3,178100.0
786,3,5,176037.0
565,2,37,54382.0
1379,1,25,146129.0
567,3,18,143234.0
1716,5,1,385384.0
3626,3,67,517415.0
3527,4,68,538645.0
1902,3,46,329702.0
1473,4,98,243678.0
3739,4,28,595387.0
3980,1,63,538773.0
1007,3,79,129877.0
3384,1,11,477951.0
1625,5,84,178624.0
1385,3,72,141314.0
3341,2,10,520896.0
2969,2,7,455229.0
2487,2,59,317784.0
1274,4,25,242631.0
3025,2,31,456108.0
1425,5,38,245467.0
619,3,3,100817.0
2438,3,97,321541.0
3862,4,91,581717.0
987,4,88,103894.0
3732,4,43,576660.0
2625,5,98,400530.0
3609,3,82,534402.0
3965,1,34,560212.0
940,4,50,157887.0
961,2,50,168403.0
1111,1,28,179361.0
1817,1,77,165953.0
3971,4,84,523359.0
2159,2,35,313532.0
1416,4,77,171023.0
3663,4,59,572682.0
3156,2,14,518006.0
505,1,50,50000.0
1180,1,49,114028.0
3442,2,93,406585.0
2818,1,54,397733.0
2143,5,11,433118.0
3358,4,49,558121.0
3106,5,61,483994.0
598,5,4,182159.0
1025,5,26,246891.0
2741,3,78,377902.0
1680,3,89,188024.0
2189,5,8,393577.0
1638,4,34,306451.0
895,5,12,211094.0
1269,5,43,222421.0
2326,3,45,368404.0
3571,5,96,499079.0
2045,4,97,253012.0
3427,4,67,514852.0
3785,5,76,562556.0
3292,4,73,528640.0
1182,5,52,230902.0
2056,3,0,372206.0
514,5,10,207235.0
3990,1,49,562091.0
2915,3,8,520107.0
3185,4,37,483512.0
3400,4,86,467839.0
1736,3,12,277258.0
3247,1,4,517381.0
504,3,24,60452.0
2778,2,9,455428.0
3772,1,4,566184.0
2408,3,21,399916.0
1925,2,41,278963.0
3720,5,88,569054.0
2107,1,100,283133.0
3559,5,19,671626.0
3797,2,27,601655.0
3133,4,20,515658.0
668,4,10,173858.0
3308,4,92,453874.0
1291,5,68,189974.0
1499,1,36,143062.0
651,5,48,133214.0
3563,5,68,561129.0
2771,4,32,475595.0
1003,5,44,201034.0
2073,2,99,211322.0
2591,3,7,425301.0
3244,3,5,568305.0
1003,3,14,142361.0
3812,4,14,619717.0
3477,4,8,592651.0
1342,3,60,176993.0
850,1,55,50000.0
2570,3,4,468749.0
2159,5,25,428774.0
1097,3,86,91733.0
1566,3,79,103851.0
3013,1,56,464745.0
539,4,34,107580.0
2850,4,9,467520.0
674,5,90,89758.0
1498,3,79,199520.0
1984,2,20,294734.0
3168,5,11,565906.0
1716,4,8,324217.0
2791,1,15,400021.0
1335,4,72,144855.0
2827,4,92,433608.0
1559,1,53,207189.0
3104,3,22,476157.0
1397,3,38,236123.0
2063,4,87,258972.0
3725,5,21,632401.0
1546,2,54,224905.0
3266,5,30,567819.0
1431,5,73,214857.0
2638,4,46,444990.0
2937,4,26,489667.0
3930,2,97,497289.0
3097,2,47,498411.0
3478,2,38,482378.0
1751,4,87,250244.0
1725,4,20,357254.0
1873,5,14,313090.0
1561,4,80,267250.0
3280,3,44,549891.0
999,3,18,174192.0
2222,2,52,319582.0
3614,4,88,494408.0
3418,3,54,483147.0
3064,5,85,423644.0
2615,1,48,405480.0
2263,5,77,340080.0
2670,1,60,306925.0
2208,5,59,391557.0
835,3,91,96250.0
1676,4,75,252675.0
3521,1,90,420400.0
1278,4,23,231999.0
1685,4,85,292928.0
3785,3,38,593705.0
2433,2,60,317089.0
3947,2,99,535554.0
1966,1,22,313811.0
2970,3,71,474698.0
2061,4,91,281917.0
1438,5,92,227274.0
1303,5,78,217792.0
2435,1,38,318219.0
1133,1,71,63775.0
1753,1,91,192395.0
1582,3,96,202873.0
2643,5,10,411486.0
1785,3,41,294448.0
853,3,100,65579.0
3883,4,24,646719.0
1659,3,33,254811.0
2385,3,21,436183.0
2318,4,1,457400.0
1466,2,50,158225.0
3470,4,15,553113.0
3020,1,10,462809.0
2977,2,77,375585.0
3522,5,95,546743.0
3084,3,85,390230.0
1669,2,68,240932.0
2047,5,99,215425.0
2634,4,86,359757.0
608,4,61,139654.0
3994,1,18,595780.0
1868,1,28,267433.0
3837,2,41,589687.0
2257,3,22,387979.0
1493,4,59,229784.0
2017,2,72,295700.0
1856,2,17,301877.0
1321,2,94,141624.0
3984,1,100,525952.0
1436,4,80,126523.0
3552,1,54,466418.0
3196,1,17,461309.0
690,2,26,132064.0
2496,5,84,425898.0
1432,5,0,258821.0
641,5,95,69669.0
2392,2,13,416027.0
3644,3,58,484805.0
3387,4,77,507150.0
3738,2,32,575967.0
2715,2,35,421376.0
1065,1,38,100423.0
1782,5,75,276087.0
1962,2,44,245442.0
1634,3,24,309519.0
1243,4,14,217723.0
1172,3,19,214125.0
3411,2,33,574776.0
3386,2,57,513331.0
1030,1,59,50650.0
1813,3,77,230436.0
3521,1,29,515325.0
1061,3,12,199051.0
2033,5,77,324199.0
2722,5,92,416370.0
801,3,89,128353.0
684,1,66,50000.0
3910,5,88,603199.0
1009,2,90,77896.0
3366,4,44,579151.0
1833,1,39,259887.0
1869,3,79,246771.0
3652,4,37,575557.0
3945,4,74,556844.0
2703,2,92,361048.0
3334,1,46,440277.0
1294,4,87,113713.0
2979,1,28,404429.0
2023,2,33,308439.0
1260,3,10,200349.0
2694,4,19,437148.0
3028,4,19,454677.0
934,4,72,108879.0
2042,1,55,311655.0
2538,4,22,415306.0
2206,1,99,228853.0
568,5,90,144447.0
2129,5,87,324886.0
2404,1,24,360554.0
3422,5,88,479063.0
2733,2,32,418350.0
3451,2,30,573608.0
3229,5,73,460497.0
2751,3,78,373478.0
1053,1,0,142728.0
2560,5,53,468894.0
3213,1,15,448554.0
1797,5,84,247639.0
3869,2,58,515966.0
2598,3,65,330226.0
999,1,2,170215.0
2916,3,14,470100.0
3271,2,31,503979.0
2904,4,49,475439.0
3574,4,90,457654.0
3825,1,99,484006.0
3394,2,98,404118.0
2029,1,59,257867.0
2803,1,87,346062.0
3721,1,7,561983.0
2011,3,6,393948.0
778,5,3,170114.0
1582,2,93,131922.0
945,3,9,198268.0
2660,5,59,491557.0
1335,1,24,163209.0
1254,4,41,216942.0
2345,3,46,392278.0
2092,2,95,267283.0
2012,2,95,246250.0
1930,5,31,330717.0
2914,3,73,408737.0
1583,1,72,171939.0
2876,5,24,533895.0
3275,2,88,421660.0
3553,3,15,615630.0
2090,4,48,334261.0
2408,1,15,367382.0
3267,2,93,414607.0
3634,3,37,555377.0
2731,4,4,482717.0
1522,2,6,262131.0
2858,4,76,368860.0
2061,2,7,332355.0
676,5,32,213662.0
4000,5,61,572396.0
3644,5,73,551654.0
1346,3,83,145462.0
3738,5,31,633302.0
1748,3,92,227106.0
2100,1,0,339376.0
2104,5,90,247226.0
2475,3,19,347614.0
2556,2,54,278676.0
735,3,62,91775.0
1209,3,77,99643.0
3471,2,78,396600.0
3232,3,5,511208.0
1293,2,51,152269.0
3599,4,1,616186.0
3355,5,92,493069.0
2434,1,38,341318.0
2169,3,31,372750.0
526,2,50,50105.0
3097,5,68,505419.0
3767,3,85,512551.0
1726,5,91,237756.0
584,4,31,113259.0
2355,3,92,301759.0
3601,2,2,597544.0
3013,4,61,477942.0
1622,3,94,208780.0
1713,5,12,351865.0
511,4,69,50000.0
1512,2,20,325516.0
3601,3,60,488148.0
2248,5,13,425270.0
3609,5,88,625681.0
2376,4,70,378871.0
3119,3,21,481641.0
1817,5,31,371901.0
1883,4,40,320303.0
2178,1,31,285010.0
3461,5,41,576493.0
679,4,51,109768.0
1296,1,93,96359.0
3683,4,80,537724.0
1967,5,53,352437.0
3592,1,61,512650.0
3716,4,84,514751.0
2524,3,89,342605.0
3717,1,42,519120.0
2988,4,2,548816.0
1386,3,37,192860.0
2968,1,80,368577.0
3887,4,38,562579.0
1689,5,69,291678.0
2175,1,84,299498.0
3774,1,44,579702.0
2019,3,45,333978.0
3015,4,12,535095.0
3260,5,51,589781.0
2932,3,8,473499.0
2861,1,56,374351.0
1270,3,68,211279.0
1778,3,42,272120.0
1458,3,6,243744.0
1416,1,43,135194.0
2570,2,43,348711.0
2281,3,94,342094.0
838,2,67,82200.0
2016,5,76,288386.0
3370,5,43,551247.0
2913,5,78,453108.0
1895,4,39,261693.0
1414,1,76,114181.0
2353,2,42,297921.0
3790,4,61,619196.0
974,2,42,132161.0
1946,1,89,199844.0
1879,3,18,314840.0
1983,4,48,286253.0
2574,1,64,344842.0
3489,4,76,567208.0
3349,5,24,555020.0
1300,4,83,202048.0
3407,3,40,519699.0
1746,3,22,272594.0
1363,2,57,203214.0
3237,4,87,412518.0
1671,5,42,257577.0
3995,3,39,665479.0
1238,2,29,178804.0
1874,5,33,377246.0
3757,5,9,649222.0
2962,5,59,397374.0
1481,1,0,262555.0
2976,3,11,504238.0
2588,1,45,331775.0
3452,1,92,460284.0
1511,3,74,225907.0
3964,4,16,632750.0
3250,2,83,460382.0
2626,3,57,392099.0
1216,2,37,180070.0
2307,4,5,397934.0
3091,3,61,422970.0
1973,5,83,338920.0
3021,3,73,437050.0
1665,4,9,347279.0
3822,1,94,466111.0
2841,3,25,471268.0
1109,5,57,187492.0
2683,3,16,463256.0
3031,1,52,370165.0
2312,3,77,272841.0
1835,5,4,337280.0
3361,4,66,504586.0
1054,5,19,168732.0
2155,4,50,357073.0
2255,5,45,402642.0
545,2,78,50000.0
1759,3,66,232460.0
1571,3,2,348951.0
2745,1,22,392175.0
2631,2,8,394819.0
1042,1,10,153037.0
3732,3,46,599757.0
1951,1,48,220582.0
2618,4,43,437671.0
3067,2,12,498346.0
2492,5,7,465081.0
3445,4,62,511022.0
1412,5,21,314420.0
3623,1,37,484861.0
1568,3,26,276107.0
2840,4,25,429479.0
3485,2,22,565290.0
1311,5,94,206564.0
1988,4,92,255289.0
2408,3,64,337402.0
2073,2,73,277685.0
1366,2,46,149023.0
2927,5,60,458103.0
3554,4,45,559036.0
2266,4,3,365110.0
2809,2,30,452281.0
1079,1,3,240658.0
3750,2,28,641045.0
2904,3,72,350655.0
1942,4,78,312513.0
1197,5,43,209018.0
2476,4,2,445677.0
3772,2,58,506740.0
3584,3,78,522220.0
2990,1,52,331022.0
1225,4,10,215758.0
785,2,5,83991.0
2391,2,46,326104.0
3829,2,6,597751.0
1069,3,67,92738.0
3387,2,84,462894.0
2464,2,0,422599.0
2013,2,55,301925.0
997,4,86,168538.0
2417,2,76,303366.0
1204,3,42,196878.0
1856,4,27,295318.0
1061,2,28,167569.0
2498,1,17,377685.0
531,3,86,82206.0
542,1,91,50000.0
2416,3,72,352672.0
1874,1,61,218835.0
3905,2,5,521756.0
2345,1,15,354463.0
1058,1,100,50000.0
2817,3,0,449199.0
1936,2,21,327421.0
1442,3,45,251917.0
2098,2,61,251299.0
3590,5,22,613240.0
1870,4,20,333266.0
2428,4,50,418282.0
2136,3,94,280720.0
2584,2,37,404583.0
591,1,27,65183.0
2343,4,43,392247.0
684,3,90,80767.0
1227,3,38,267925.0
1551,3,41,227217.0
2071,2,41,290498.0
2919,3,59,404888.0
1331,5,56,219036.0
844,1,76,96861.0
1942,3,95,212433.0
1719,2,6,302340.0
2625,1,50,383686.0
666,1,96,50000.0
3661,4,76,581583.0
763,3,31,151368.0
1995,3,6,363238.0
1731,2,75,192601.0
3271,5,39,484772.0
3842,5,14,641634.0
1786,4,58,283075.0
2029,5,84,333958.0
2308,2,11,418040.0
3059,4,76,447845.0
2377,3,41,401083.0
2249,5,38,396773.0
2409,2,62,333192.0
3123,2,1,498274.0
3269,3,28,502483.0
1835,2,60,225795.0
1697,4,28,284441.0
2978,4,99,387670.0
1267,1,37,191155.0
3010,3,6,542366.0
600,2,29,72426.0
3587,5,86,508073.0
2232,4,91,300009.0
3829,3,55,542169.0
2419,3,86,289125.0
2791,4,35,446186.0
1871,1,41,258757.0
3820,3,92,529534.0
604,2,3,117597.0
1193,5,83,163615.0
2190,5,4,441964.0
1810,4,45,309155.0
3740,3,74,537367.0
3991,5,1,680520.0
1570,3,53,271893.0
1566,4,87,171178.0
3892,1,58,517424.0
1317,5,32,229550.0
2768,2,21,430052.0
2036,4,46,310181.0
2691,1,5,420474.0
1389,2,23,236459.0
3599,2,92,507394.0
2377,5,48,405385.0
2373,3,95,307925.0
1289,4,93,174658.0
1052,2,50,69251.0
1343,5,40,255175.0
1158,1,66,81280.0
3384,2,88,422530.0
1518,1,91,134901.0
2453,4,78,382924.0
1690,5,80,204475.0
1250,1,1,213472.0
2796,3,90,374507.0
1274,1,99,105233.0
3311,1,77,491353.0
1880,5,42,378294.0
3682,5,31,623835.0
1191,2,11,222270.0
3367,1,22,497550.0
1218,1,15,207483.0
733,5,43,159415.0
2571,3,1,457268.0
3597,5,6,612418.0
1904,3,20,328516.0
1505,5,57,298209.0
1869,4,94,264583.0
1901,1,22,282247.0
3069,3,59,362508.0
2564,4,24,447310.0
2792,3,34,435382.0
3265,2,98,379960.0
3317,2,44,482737.0
1216,1,6,193329.0
2062,4,68,307879.0
2211,4,31,396799.0
1725,2,52,230009.0
1771,1,68,196692.0
2665,2,24,400357.0
508,4,94,50732.0
1097,3,83,141202.0
522,4,85,94970.0
2490,1,76,318178.0
2787,4,1,529159.0
2108,5,85,339593.0
2574,4,60,398687.0
3531,5,8,598265.0
1604,2,50,232722.0
2746,5,1,557448.0
3322,4,44,558096.0
591,4,31,169793.0
1350,4,71,141987.0
2482,1,79,238539.0
1607,2,96,151310.0
799,5,74,145287.0
2843,3,31,438011.0
3194,5,7,564707.0
1977,4,95,218157.0
1804,3,84,211584.0
1500,3,88,152741.0
1582,5,19,288800.0
3456,5,64,519524.0
3418,5,20,555810.0
1865,5,6,300656.0
3300,2,88,471747.0
2889,1,8,440249.0
2609,1,85,288733.0
1275,5,1,285747.0
3172,1,18,484190.0
1952,5,59,325401.0
2181,5,69,322300.0
2251,5,58,397851.0
2803,2,68,361013.0
3375,4,44,526470.0
3561,1,61,532655.0
2351,1,9,423649.0
2397,2,64,357182.0
2229,2,25,324287.0
3918,5,89,568144.0
1827,5,59,279869.0
1114,4,17,219574.0
744,1,58,78023.0
1256,2,20,148007.0
1323,4,45,193418.0
3327,1,11,509131.0
3279,4,77,476565.0
2346,4,31,381253.0
1935,5,38,302747.0
3425,4,98,458271.0
1740,5,80,250467.0
1015,1,54,67524.0
973,1,54,76088.0
535,5,9,163617.0
3749,3,34,595725.0
1910,4,79,299146.0
2292,1,5,326382.0
3588,4,67,527296.0
2234,3,61,314524.0
1329,4,8,263813.0
3619,3,28,561242.0
3633,2,70,465822.0
1592,3,79,218248.0
2913,1,5,441527.0
1685,5,43,302140.0
2262,5,63,366085.0
1444,4,66,199209.0
3523,2,43,539786.0
2011,4,77,275707.0
930,3,13,188956.0
2522,5,8,471555.0
1358,3,99,152618.0
729,5,22,215213.0
2917,5,56,448709.0
677,5,56,134030.0
1933,1,14,291897.0
3115,3,63,442882.0
2113,4,6,404401.0
3841,2,19,558412.0
3777,4,63,612885.0
3340,3,18,582747.0
2263,2,5,354479.0
3447,4,50,534106.0
2274,2,38,281732.0
1474,3,64,184682.0
581,5,70,172465.0
1345,3,98,162159.0
3309,1,24,508073.0
1716,2,22,256148.0
1117,3,88,118887.0
3760,5,57,593805.0
3847,5,10,623014.0
3645,3,33,570708.0
3581,4,30,603661.0
2763,3,37,483027.0
2837,5,45,478740.0
944,3,11,184356.0
1422,1,8,219717.0
3099,4,12,541505.0
692,3,63,111275.0
2162,5,19,433505.0
788,3,58,50000.0
3130,3,84,460654.0
1667,2,21,228838.0
3960,3,64,547705.0
1930,1,59,232397.0
2334,5,40,417139.0
3941,2,80,495729.0
3404,3,44,499958.0
2470,4,3,455493.0
3328,1,69,450880.0
1395,1,44,190216.0
1419,1,57,192687.0
3111,2,82,442561.0
2534,3,93,331723.0
2052,1,22,299341.0
2200,3,31,328993.0
2560,4,62,372247.0
2225,3,92,242474.0
3534,3,7,623369.0
2887,3,84,390201.0
3412,5,80,538125.0
2397,2,80,383863.0
2299,3,84,370839.0
811,1,78,81314.0
3280,5,90,472694.0
1627,3,24,299281.0
838,5,32,187146.0
3769,2,65,499148.0
2847,5,15,481688.0
858,1,54,109461.0
3939,3,35,630939.0
2716,1,71,378811.0
1672,4,79,228928.0
3308,5,6,575755.0
1267,5,68,175773.0
3529,5,86,476429.0
2589,2,7,394526.0
701,1,2,103187.0
3517,4,34,532633.0
3815,2,35,554857.0
2192,2,99,306881.0
963,3,78,90205.0
948,4,29,131929.0
1412,5,14,299560.0
1297,5,92,203370.0
1293,3,67,146968.0
936,5,97,146737.0
2416,1,86,333343.0
2273,5,57,365558.0
1030,1,98,79197.0
1064,3,27,214931.0
2120,3,94,277524.0
1796,1,41,267454.0
3419,5,96,513621.0
712,3,17,117986.0
1448,3,4,205212.0
1627,1,8,260055.0
691,3,83,57109.0
1903,5,8,327046.0
2490,3,17,406641.0
1604,1,55,190561.0
1204,5,14,272771.0
1048,4,78,177046.0
3948,1,77,495578.0
2361,4,61,299019.0
653,3,34,105090.0
2165,5,39,402372.0
1070,3,50,200646.0
2284,5,59,353721.0
2787,2,99,356799.0
2921,3,55,399150.0
1304,3,83,156206.0
1298,3,74,80416.0
3775,1,40,528425.0
1110,5,53,212495.0
3921,5,16,655178.0
3235,5,24,514333.0
3321,1,92,410075.0
2306,5,86,397101.0
642,3,8,121774.0
3760,4,55,556558.0
771,2,88,50000.0
2055,5,22,431763.0
3871,1,1,559455.0
2973,1,44,390076.0
2593,5,64,432416.0
2642,4,37,394835.0
2611,5,5,459926.0
2960,1,47,460849.0
3580,2,43,577776.0
958,4,78,147808.0
2238,5,6,438350.0
1932,2,65,234178.0
3017,5,61,479483.0
3357,4,29,525861.0
1005,1,92,105887.0
2209,4,75,325751.0
1596,3,51,233541.0
583,5,97,72679.0
558,2,93,50000.0
1544,2,35,245009.0
1981,4,34,329741.0
3465,4,65,608960.0
2704,4,49,413695.0
1852,2,2,340461.0
2096,1,75,299770.0
1075,2,3,113959.0
3384,1,54,449899.0
1179,4,51,241519.0
702,3,58,50000.0
1629,2,70,236183.0
3693,4,19,620992.0
817,2,18,187196.0
1705,4,7,318377.0
2138,2,66,289446.0
3887,5,26,616755.0
2296,2,78,283956.0
905,5,7,204032.0
3533,1,17,511994.0
3496,2,28,535257.0
3641,1,45,488650.0
3731,3,35,510686.0
3811,5,2,676588.0
3709,2,8,593264.0
3042,1,9,487789.0
1178,4,83,156910.0
1770,1,65,175010.0
2389,2,0,444106.0
2047,3,90,248882.0
3814,5,3,639406.0
2143,4,47,388683.0
1859,1,100,229912.0
1945,2,95,134801.0
1334,2,17,191875.0
2741,5,77,413250.0
2855,4,44,463803.0
